"","total_incidence","prevalence","API","bh_max","eta","covEDAT0","covITN0","effITN","covIRS0","effIRS","muC","muA","muU","percfail2018","percfail2019","percfail2020","EDATscale","covEDATi","ITNscale","covITNi","IRSscale","covIRSi","lossd","dm","cmda_1","cmda_2","cmda_3","tm_1","tm_2","tm_3","effv_1","effv_2","effv_3","vh","MSATscale","covMSATi","MSATsensC","MSATsensA","MSATsensU"
"42",0.54695892500071,0.583879183171732,20.8764779288322,22.7812846051529,55.3966561099514,42.6778458466288,80.166128561832,45.6314513180405,77.7214352041483,19.1934766294435,7.93365798634477,2.53524948214181,9.55050911009312,8.00557708484121,17.4152079084888,42.2396448114887,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"43",0.397052420366967,0.40668619449423,20.0114921340719,20.2664775028825,56.2905265088193,49.8865230882075,85.1808142056689,41.4923744136468,14.5586700481363,20.6345733627677,7.59106421493925,9.68359174602665,3.68401120859198,9.14175309357233,19.7321339277551,35.0841261923779,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"44",0.794953035985317,0.773268369960237,16.9839078793302,23.9454079186544,53.3927339245565,45.1491889660247,86.7757812980562,39.9122086400166,43.7820901488885,22.5167786073871,4.13963047601283,1.0419309658464,11.259769331431,5.39515918935649,18.803327169735,43.8077780348249,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"45",0.703901915629363,0.661109093995543,21.2751953117549,27.1902299532667,40.1372696994804,35.2544376219157,84.9481401313096,45.9308288665488,66.3199486490339,16.516694102902,1.46870097983629,1.94481585454196,9.71299731219187,7.74443353409879,15.2593141130637,38.7969320663251,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"46",0.388787716545937,0.421430487392813,20.9274324495345,24.0037055406719,34.9337903014384,28.8505926029757,73.5185748897493,44.3248707149178,51.5105226729065,23.1152296578512,1.01156481984071,2.5222546660807,8.24211738281883,6.89509470714256,18.6617945623584,39.3446566339117,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"47",0.654149361375217,0.750666535103892,23.2309822877869,22.2989051556215,46.3295073690824,33.5551059746649,88.4218516619876,48.8095360994339,59.4951894111,19.5683378865942,2.69196868594736,14.2927233551163,11.718439782504,5.07508836453781,18.2742772996426,41.2835652683862,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"48",0.48466497889403,0.451709874089068,21.9923529587686,23.2385979453102,52.6131030474789,47.509280918166,88.55389717035,38.337139133364,37.4351864797063,22.8120346344076,6.23358118790202,3.16192360967398,5.39674395741895,5.94079625094309,19.0010880155023,35.6283331650775,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"49",0.487083834653341,0.4760070667447,13.0073629040271,23.1266121100634,36.637666253373,47.8067153308075,74.4975171331316,43.8263964373618,82.2158201504499,18.900450700894,1.63384050060995,14.0869201980531,4.30598781909794,9.16909241233952,16.5702964970842,30.7321070891339,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"50",0.580785347887785,0.624617982141896,19.2494035931304,24.6027169609442,31.9603262725286,44.5267603790853,87.3859352711588,49.3249755818397,29.5441544009373,17.9803747939877,2.75509280292317,10.6635552803054,10.4657335774973,8.06493441923521,17.2630636149552,31.2444213184062,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"51",0.681482742550809,0.697026956205505,13.4692565491423,25.8421714836732,45.4451734945178,44.6983106376138,79.8679113667458,49.2435745615512,79.7260306519456,16.9126463891007,4.23292660713196,4.70437080669217,11.0553469827864,8.99240495171398,19.8429518542252,39.0116299968213,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
